deviceValue,deviceParameter,deviceId,dateTime
31.622967817835264,Temperature,SBS01,2021-03-11 20:15:34
64.98164575615785,Flow,SBS03,2021-03-11 20:15:36
22.760185278872818,Temperature,SBS05,2021-03-11 20:15:42
64.65868712111009,Flow,SBS01,2021-03-11 20:15:46
93.34584837958593,Flow,SBS03,2021-03-11 20:15:50
30.554263311809787,Temperature,SBS01,2021-03-11 20:15:58
76.51200137413164,Flow,SBS01,2021-03-11 20:16:08
76.35471325499063,Flow,SBS01,2021-03-11 20:16:10
27.361286685901124,Temperature,SBS02,2021-03-11 20:16:12
23.375802092713087,Temperature,SBS05,2021-03-11 20:16:16
93.0249243781337,Flow,SBS04,2021-03-11 20:16:18
18.073243887631282,Temperature,SBS01,2021-03-11 20:16:20
72.16047699093444,Flow,SBS03,2021-03-11 20:16:22
85.28135219272095,Flow,SBS01,2021-03-11 20:16:34
15.209693066344556,Temperature,SBS03,2021-03-11 20:16:38
17.824215662731827,Temperature,SBS03,2021-03-11 20:16:42
21.092166641495957,Temperature,SBS03,2021-03-11 20:16:46
17.230440139528547,Temperature,SBS03,2021-03-11 20:16:48
24.687441952044587,Temperature,SBS04,2021-03-11 20:16:50
17.285967407540006,Temperature,SBS04,2021-03-11 20:16:52
30.667846048598104,Temperature,SBS03,2021-03-11 20:16:56
17.64963714395744,Temperature,SBS05,2021-03-11 20:16:58
97.9414040015647,Flow,SBS03,2021-03-11 20:17:00
93.62587305538138,Flow,SBS05,2021-03-11 20:17:04
61.165916300148496,Flow,SBS01,2021-03-11 20:17:06
66.17416341477416,Flow,SBS05,2021-03-11 20:17:12
17.047973424182523,Temperature,SBS04,2021-03-11 20:17:20
24.176226060992477,Temperature,SBS01,2021-03-11 20:17:24
65.59010757638595,Flow,SBS01,2021-03-11 20:17:32
16.51950263041209,Temperature,SBS05,2021-03-11 20:17:34
23.23223610968522,Temperature,SBS03,2021-03-11 20:17:36
75.25712711407282,Flow,SBS03,2021-03-11 20:17:40
84.35877569447662,Flow,SBS01,2021-03-11 20:17:46
84.12779679829237,Flow,SBS01,2021-03-11 20:17:48
70.45457726475833,Flow,SBS01,2021-03-11 20:17:54
21.833542264877778,Temperature,SBS03,2021-03-11 20:17:56
18.34305805139495,Temperature,SBS02,2021-03-11 20:17:58
17.10681540641303,Temperature,SBS03,2021-03-11 20:18:02
82.47813098458687,Flow,SBS03,2021-03-11 20:18:10
20.816943076293967,Temperature,SBS02,2021-03-11 20:18:12
32.032609850110944,Temperature,SBS01,2021-03-11 20:18:14
81.46628574930904,Flow,SBS03,2021-03-11 20:18:20
19.987830170041157,Temperature,SBS01,2021-03-11 20:18:22
98.25982229276073,Flow,SBS03,2021-03-11 20:18:30
83.20250613828394,Flow,SBS03,2021-03-11 20:18:38
96.64940003321938,Flow,SBS01,2021-03-11 20:18:44
31.774423455134496,Temperature,SBS05,2021-03-11 20:18:48
89.58710777675307,Flow,SBS01,2021-03-11 20:18:58
86.71898373901217,Flow,SBS04,2021-03-11 20:19:02
73.15426415766032,Flow,SBS04,2021-03-11 20:19:08
74.61761552969212,Flow,SBS05,2021-03-11 20:19:18
32.8208368790615,Temperature,SBS02,2021-03-11 20:19:30
19.947026920643957,Temperature,SBS02,2021-03-11 20:19:32
84.05938897438268,Flow,SBS03,2021-03-11 20:19:36
24.666299426166812,Temperature,SBS04,2021-03-11 20:19:38
76.7890895751851,Flow,SBS02,2021-03-11 20:19:42
23.33014923256016,Temperature,SBS03,2021-03-11 20:19:44
27.584207680624367,Temperature,SBS05,2021-03-11 20:19:54
98.69274661278857,Flow,SBS03,2021-03-11 20:19:58
91.30493529942848,Flow,SBS02,2021-03-11 20:20:00
28.469784048760403,Temperature,SBS05,2021-03-11 20:20:02
24.180919098593677,Temperature,SBS02,2021-03-11 20:20:04
25.555764693464784,Temperature,SBS05,2021-03-11 20:20:08
78.99699468289046,Flow,SBS01,2021-03-11 20:20:14
27.982255730646294,Temperature,SBS04,2021-03-11 20:20:18
31.557761412824952,Temperature,SBS05,2021-03-11 20:20:20
30.062922435448712,Temperature,SBS04,2021-03-11 20:20:22
20.918132127952184,Temperature,SBS02,2021-03-11 20:20:28
79.93986936908837,Flow,SBS04,2021-03-11 20:20:30
18.634371346135012,Temperature,SBS03,2021-03-11 20:20:36
90.37800019462883,Flow,SBS05,2021-03-11 20:20:44
72.50917616888304,Flow,SBS05,2021-03-11 20:20:48
85.99970958957175,Flow,SBS02,2021-03-11 20:20:50
70.83205899102921,Flow,SBS02,2021-03-11 20:20:54
82.53452624453342,Flow,SBS01,2021-03-11 20:20:58
74.813846435609,Flow,SBS02,2021-03-11 20:21:04
16.402137094049372,Temperature,SBS03,2021-03-11 20:21:06
98.74175387543039,Flow,SBS01,2021-03-11 20:21:10
98.76471881887213,Flow,SBS01,2021-03-11 20:21:24
18.77993152094306,Temperature,SBS01,2021-03-11 20:21:26
28.075974699750933,Temperature,SBS01,2021-03-11 20:21:34
28.750591753407683,Temperature,SBS05,2021-03-11 20:21:36
19.24932118585446,Temperature,SBS05,2021-03-11 20:21:38
95.73606871952155,Flow,SBS01,2021-03-11 20:21:42
30.648534210619573,Temperature,SBS05,2021-03-11 20:21:46
22.40914999875299,Temperature,SBS03,2021-03-11 20:21:48
61.78555061787502,Flow,SBS02,2021-03-11 20:21:50
95.9751539721021,Flow,SBS03,2021-03-11 20:21:52
22.652967978339085,Temperature,SBS01,2021-03-11 20:22:00
60.61403179302799,Flow,SBS05,2021-03-11 20:22:02
24.60342216414922,Temperature,SBS01,2021-03-11 20:22:06
22.921969886929038,Temperature,SBS01,2021-03-11 20:22:08
81.46055140510322,Flow,SBS01,2021-03-11 20:22:10
32.43115172712157,Temperature,SBS02,2021-03-11 20:22:16
66.51034494941264,Flow,SBS05,2021-03-11 20:22:18
84.03459212626663,Flow,SBS01,2021-03-11 20:22:24
24.937057219871484,Temperature,SBS01,2021-03-11 20:22:26
84.70929266150762,Flow,SBS02,2021-03-11 20:22:28
75.4480437673528,Flow,SBS03,2021-03-11 20:22:31
97.0927273376198,Flow,SBS04,2021-03-11 20:22:33
81.06375382251846,Flow,SBS04,2021-03-11 20:22:37
25.564703780503855,Temperature,SBS03,2021-03-11 20:22:41
80.18979024258306,Flow,SBS03,2021-03-11 20:22:43
18.33608906203827,Temperature,SBS05,2021-03-11 20:22:45
23.28969399801556,Temperature,SBS01,2021-03-11 20:22:47
16.77097063082469,Temperature,SBS01,2021-03-11 20:22:53
18.006454217425407,Temperature,SBS03,2021-03-11 20:22:57
87.3507279686059,Flow,SBS04,2021-03-11 20:23:05
84.03429052385624,Flow,SBS01,2021-03-11 20:23:09
31.239234431261117,Temperature,SBS03,2021-03-11 20:23:11
72.98288220740102,Flow,SBS02,2021-03-11 20:23:27
75.76664041529968,Flow,SBS05,2021-03-11 20:23:29
32.91568722004496,Temperature,SBS01,2021-03-11 20:23:31
97.30498637411789,Flow,SBS04,2021-03-11 20:23:33
78.5178591810077,Flow,SBS04,2021-03-11 20:23:35
27.450491725702413,Temperature,SBS02,2021-03-11 20:23:43
80.96406882647511,Flow,SBS01,2021-03-11 20:23:45
97.72822775412183,Flow,SBS03,2021-03-11 20:23:49
87.8278853568663,Flow,SBS04,2021-03-11 20:23:51
63.44613600756303,Flow,SBS05,2021-03-11 20:23:55
26.006353704499553,Temperature,SBS02,2021-03-11 20:23:59
74.38056177791884,Flow,SBS03,2021-03-11 20:24:03
19.534855283150314,Temperature,SBS02,2021-03-11 20:24:07
30.01412744247393,Temperature,SBS01,2021-03-11 20:24:11
61.94378725381491,Flow,SBS04,2021-03-11 20:24:13
98.35343988765075,Flow,SBS04,2021-03-11 20:24:17
65.61206983509864,Flow,SBS05,2021-03-11 20:24:19
28.221905998358515,Temperature,SBS02,2021-03-11 20:24:27
91.46548587190576,Flow,SBS05,2021-03-11 20:24:43
25.340676460962378,Temperature,SBS01,2021-03-11 20:24:45
18.322909151877194,Temperature,SBS01,2021-03-11 20:24:47
60.02524954606584,Flow,SBS02,2021-03-11 20:24:49
76.83878724267473,Flow,SBS01,2021-03-11 20:24:53
28.204990690556567,Temperature,SBS05,2021-03-11 20:24:55
32.6103025854433,Temperature,SBS02,2021-03-11 20:24:57
15.577132613713044,Temperature,SBS05,2021-03-11 20:25:07
61.52599152139848,Flow,SBS01,2021-03-11 21:51:22
76.6812932649782,Flow,SBS02,2021-03-11 21:51:40
67.27329308620496,Flow,SBS03,2021-03-11 21:51:44
24.48199771136214,Temperature,SBS02,2021-03-11 21:51:46
82.92916646818902,Flow,SBS01,2021-03-11 21:51:48
29.627990379767816,Temperature,SBS03,2021-03-11 21:51:50
19.306961828386157,Temperature,SBS01,2021-03-11 21:51:54
77.92491200698389,Flow,SBS03,2021-03-11 21:52:04
72.55648183099686,Flow,SBS03,2021-03-11 21:52:08
17.146626530684053,Temperature,SBS01,2021-03-11 21:52:14
17.286073611929027,Temperature,SBS02,2021-03-11 21:52:18
20.350236975879916,Temperature,SBS04,2021-03-11 21:52:22
17.736179937694196,Temperature,SBS03,2021-03-11 21:52:28
60.63862630044401,Flow,SBS02,2021-03-11 21:52:32
78.9806456217392,Flow,SBS05,2021-03-11 21:52:38
21.52185384138605,Temperature,SBS02,2021-03-11 21:52:42
30.850952867035705,Temperature,SBS04,2021-03-11 21:52:48
82.37991126938923,Flow,SBS05,2021-03-11 21:52:50
78.3032020129389,Flow,SBS01,2021-03-11 21:52:54
30.267280559131315,Temperature,SBS02,2021-03-11 21:52:58
73.3754271205963,Flow,SBS04,2021-03-11 21:53:06
60.711206559227726,Flow,SBS03,2021-03-11 21:53:08
17.334359405206257,Temperature,SBS03,2021-03-11 21:53:18
21.999888122434136,Temperature,SBS03,2021-03-11 21:53:20
25.98690395414835,Temperature,SBS02,2021-03-11 21:53:28
22.200971518360518,Temperature,SBS04,2021-03-11 21:53:30
76.67128993983795,Flow,SBS03,2021-03-11 21:53:44
69.61920114333155,Flow,SBS03,2021-03-11 21:53:46
20.90305217939693,Temperature,SBS04,2021-03-11 21:53:50
66.64565181163361,Flow,SBS02,2021-03-11 21:53:54
92.52981027556618,Flow,SBS02,2021-03-11 21:53:58
88.95357389107622,Flow,SBS01,2021-03-11 21:54:04
31.161648991520018,Temperature,SBS01,2021-03-11 21:54:08
95.02765138592048,Flow,SBS04,2021-03-11 21:54:12
22.00362289724079,Temperature,SBS05,2021-03-11 22:08:20
18.811285803070106,Temperature,SBS03,2021-03-11 22:08:22
91.72293938844882,Flow,SBS04,2021-03-11 22:08:26
19.88661269171429,Temperature,SBS02,2021-03-11 22:08:28
22.79576980447455,Temperature,SBS03,2021-03-11 22:08:30
27.803361028364407,Temperature,SBS02,2021-03-11 22:08:38
28.007415514965743,Temperature,SBS01,2021-03-11 22:08:42
83.19352716685317,Flow,SBS05,2021-03-11 22:08:46
82.8594892726978,Flow,SBS03,2021-03-11 22:08:48
89.85702885096924,Flow,SBS05,2021-03-11 22:08:54
25.237001081330234,Temperature,SBS05,2021-03-11 22:08:58
93.13953843572989,Flow,SBS02,2021-03-11 22:09:02
26.891217126165465,Temperature,SBS05,2021-03-11 22:09:08
25.786614742573313,Temperature,SBS04,2021-03-11 22:09:12
21.747319672455884,Temperature,SBS02,2021-03-11 22:09:16
66.89991650040501,Flow,SBS05,2021-03-11 22:09:20
76.15803933964756,Flow,SBS02,2021-03-11 22:09:22
30.774073758110955,Temperature,SBS04,2021-03-11 22:09:26
20.391067635592766,Temperature,SBS04,2021-03-11 22:09:28
28.05495551553048,Temperature,SBS01,2021-03-11 22:09:30
33.36911588782483,Temperature,SBS02,2021-03-11 22:09:32
66.14119197841943,Flow,SBS03,2021-03-11 22:09:36
78.21704692429893,Flow,SBS02,2021-03-11 22:09:38
91.2107806070718,Flow,SBS05,2021-03-11 22:09:46
16.121463303514545,Temperature,SBS01,2021-03-11 22:09:48
28.16756632914627,Temperature,SBS04,2021-03-11 22:09:50
17.429881573754052,Temperature,SBS05,2021-03-11 22:09:52
15.204388651927502,Temperature,SBS01,2021-03-11 22:09:54
25.659218406216272,Temperature,SBS03,2021-03-11 22:10:04
60.94170926366699,Flow,SBS02,2021-03-11 22:10:16
77.47777096981893,Flow,SBS02,2021-03-11 22:10:18
30.909662244510322,Temperature,SBS05,2021-03-11 22:10:22
27.709031361829833,Temperature,SBS02,2021-03-11 22:10:26
63.871886446738,Flow,SBS02,2021-03-11 22:10:28
27.351510986178642,Temperature,SBS02,2021-03-11 22:10:30
74.18158112791299,Flow,SBS02,2021-03-11 22:10:34
23.57358322794915,Temperature,SBS04,2021-03-11 22:10:38
30.778354913840737,Temperature,SBS05,2021-03-11 22:10:40
70.13266471321158,Flow,SBS02,2021-03-11 22:10:42
27.741241113634274,Temperature,SBS02,2021-03-11 22:10:48
74.95643771396593,Flow,SBS05,2021-03-11 22:10:50
31.330447499169424,Temperature,SBS01,2021-03-11 22:10:52
88.13917349502778,Flow,SBS03,2021-03-11 22:10:56
18.596715707116257,Temperature,SBS02,2021-03-11 22:11:00
24.633530172297853,Temperature,SBS03,2021-03-11 22:11:06
84.601844819017,Flow,SBS01,2021-03-11 22:11:10
16.958612902073178,Temperature,SBS03,2021-03-11 22:11:12
98.05114645350352,Flow,SBS03,2021-03-11 22:11:14
24.94693556417166,Temperature,SBS01,2021-03-11 22:11:22
81.25326423347892,Flow,SBS03,2021-03-11 22:11:26
34.50541153954737,Temperature,SBS04,2021-03-11 22:11:28
87.40943522321886,Flow,SBS01,2021-03-11 22:11:30
71.50240603518735,Flow,SBS04,2021-03-11 22:11:32
62.31972214678229,Flow,SBS03,2021-03-11 22:11:34
21.144405947760646,Temperature,SBS03,2021-03-11 22:11:36
19.156736285349258,Temperature,SBS05,2021-03-11 22:11:40
31.594444241968553,Temperature,SBS05,2021-03-11 22:11:42
26.454863103233755,Temperature,SBS05,2021-03-11 22:11:44
83.94404163632733,Flow,SBS03,2021-03-20 16:05:19
96.46740924462179,Flow,SBS02,2021-03-20 16:05:33
17.760871867448348,Temperature,SBS05,2021-03-20 16:05:35
72.43018593163033,Flow,SBS02,2021-03-20 16:05:37
61.9106040033882,Flow,SBS05,2021-03-20 16:05:39
69.15542065487858,Flow,SBS01,2021-03-20 16:05:47
69.53616826686469,Flow,SBS04,2021-03-20 16:05:51
89.67428599931574,Flow,SBS01,2021-03-20 16:05:55
68.52087335653364,Flow,SBS05,2021-03-20 16:05:57
30.92296166662424,Temperature,SBS02,2021-03-20 16:06:03
84.30707347528461,Flow,SBS01,2021-03-20 16:06:07
93.53371326865266,Flow,SBS01,2021-03-20 16:06:09
74.03331718344691,Flow,SBS05,2021-03-20 16:06:19
32.72846256622249,Temperature,SBS01,2021-03-20 16:06:23
95.36738955390291,Flow,SBS01,2021-03-20 16:06:29
18.562967026197622,Temperature,SBS03,2021-03-20 16:06:31
15.409736252025299,Temperature,SBS03,2021-03-20 16:06:33
81.56367813258218,Flow,SBS03,2021-03-20 16:06:35
19.00105223378568,Temperature,SBS02,2021-03-20 16:06:41
15.135895235748208,Temperature,SBS04,2021-03-20 16:06:43
66.90995291544544,Flow,SBS04,2021-03-20 16:06:45
29.405077606970433,Temperature,SBS05,2021-03-20 16:06:49
33.635868230086395,Temperature,SBS04,2021-03-20 16:06:51
76.92928281189555,Flow,SBS03,2021-03-20 16:06:57
17.631726620916147,Temperature,SBS04,2021-03-20 16:06:59
23.879808628870876,Temperature,SBS05,2021-03-20 16:07:01
92.32564338738207,Flow,SBS01,2021-03-20 16:07:03
70.5927896753891,Flow,SBS01,2021-03-20 16:07:05
18.011093791214332,Temperature,SBS05,2021-03-20 16:07:09
93.25677482416265,Flow,SBS03,2021-03-20 16:07:13
31.96169386729089,Temperature,SBS04,2021-04-12 23:19:29
16.15467691190698,Temperature,SBS03,2021-04-12 23:19:31
98.65814305425826,Flow,SBS01,2021-04-12 23:19:37
22.70772375274049,Temperature,SBS05,2021-04-12 23:19:41
20.05517910695101,Temperature,SBS05,2021-04-12 23:19:45
84.68664087700743,Flow,SBS04,2021-04-12 23:19:47
70.03560591001153,Flow,SBS03,2021-04-12 23:19:51
99.91862680652733,Flow,SBS04,2021-04-12 23:19:53
61.580007690107045,Flow,SBS05,2021-04-12 23:19:59
25.747559008131194,Temperature,SBS05,2021-04-12 23:20:01
17.982128327717206,Temperature,SBS03,2021-04-12 23:20:03
61.744426698820085,Flow,SBS05,2021-04-12 23:20:05
29.137372966441042,Temperature,SBS02,2021-04-12 23:20:13
31.491175833140012,Temperature,SBS02,2021-04-12 23:20:15
98.59033510822641,Flow,SBS05,2021-04-12 23:20:17
94.70433432589303,Flow,SBS02,2021-04-12 23:20:21
87.71832635601781,Flow,SBS02,2021-04-12 23:20:23
71.16871292769054,Flow,SBS01,2021-04-12 23:20:29
24.134632428920547,Temperature,SBS04,2021-04-12 23:20:35
97.71714365284029,Flow,SBS04,2021-04-12 23:20:41
25.988117244102845,Temperature,SBS01,2021-04-12 23:20:43
70.61299306613078,Flow,SBS03,2021-04-12 23:20:47
93.23958717100905,Flow,SBS05,2021-04-12 23:20:53
60.34326067284322,Flow,SBS02,2021-04-12 23:20:57
25.85569119867662,Temperature,SBS03,2021-04-12 23:20:59
67.63509474059168,Flow,SBS03,2021-04-12 23:21:03
88.98184691243513,Flow,SBS05,2021-04-12 23:21:05
74.92381362688845,Flow,SBS02,2021-04-12 23:21:07
97.6796110112343,Flow,SBS01,2021-04-12 23:21:13
91.60162671852785,Flow,SBS01,2021-04-12 23:21:15
32.69071766192745,Temperature,SBS04,2021-04-12 23:21:17
20.448426404376217,Temperature,SBS03,2021-04-12 23:21:19
28.89558199270123,Temperature,SBS02,2021-04-12 23:21:25
25.974598868967767,Temperature,SBS05,2021-04-12 23:21:27
75.98873841157865,Flow,SBS02,2021-04-12 23:21:29
76.09351365603368,Flow,SBS04,2021-04-12 23:21:31
21.036490907063698,Temperature,SBS03,2021-04-12 23:21:39
23.93814079247668,Temperature,SBS05,2021-04-12 23:21:41
63.97108871212464,Flow,SBS01,2021-04-12 23:21:47
29.83347128812145,Temperature,SBS02,2021-04-12 23:21:49
15.908962375716072,Temperature,SBS04,2021-04-12 23:21:53
20.373306504213037,Temperature,SBS02,2021-04-12 23:21:55
15.78854756062869,Temperature,SBS03,2021-04-12 23:21:57
96.73338999490315,Flow,SBS03,2021-04-12 23:22:05
85.77885081048163,Flow,SBS01,2021-04-12 23:22:07
20.200304779983167,Temperature,SBS03,2021-04-12 23:22:09
21.00250432525071,Temperature,SBS05,2021-04-12 23:22:15
75.75699030352827,Flow,SBS04,2021-04-12 23:22:17
90.44758036808484,Flow,SBS05,2021-04-12 23:22:19
77.97253947737335,Flow,SBS04,2021-04-12 23:22:23
18.942041655050005,Temperature,SBS04,2021-04-12 23:22:25
19.112855209248107,Temperature,SBS03,2021-04-12 23:22:27
25.020803234635153,Temperature,SBS02,2021-04-12 23:22:29
25.081921210091377,Temperature,SBS05,2021-04-12 23:22:31
16.164819420532638,Temperature,SBS02,2021-04-12 23:22:33
93.32030682946981,Flow,SBS04,2021-04-12 23:22:37
19.525472334845997,Temperature,SBS01,2021-04-12 23:22:39
75.32830228604944,Flow,SBS03,2021-04-12 23:22:41
19.963441832738795,Temperature,SBS03,2021-04-12 23:22:43
70.70586050295326,Flow,SBS03,2021-04-12 23:22:45
95.77377056095189,Flow,SBS05,2021-04-12 23:22:49
80.92505993932375,Flow,SBS03,2021-04-12 23:22:51
30.46863177697349,Temperature,SBS05,2021-04-12 23:22:59
61.27115800855727,Flow,SBS04,2021-04-12 23:23:03
64.89709798883365,Flow,SBS05,2021-04-12 23:23:05
29.868650037933758,Temperature,SBS04,2021-04-12 23:23:11
16.001530989066662,Temperature,SBS03,2021-04-12 23:23:13
84.24507778201138,Flow,SBS05,2021-04-12 23:23:15
62.244171228297056,Flow,SBS01,2021-04-12 23:23:17
66.09105775757091,Flow,SBS04,2021-04-12 23:23:21
64.89514406214813,Flow,SBS03,2021-04-12 23:23:27
27.300568607791984,Temperature,SBS03,2021-04-12 23:23:39
18.352546579518464,Temperature,SBS04,2021-04-12 23:23:47
19.70779159453729,Temperature,SBS05,2021-04-12 23:23:51
30.178449874210564,Temperature,SBS03,2021-04-12 23:23:53
62.76045939974337,Flow,SBS03,2021-04-12 23:23:55
31.59724840483343,Temperature,SBS03,2021-04-12 23:24:01
92.84267458468742,Flow,SBS02,2021-04-12 23:24:07
73.45698135424648,Flow,SBS04,2021-10-10 13:05:05
61.94649744612217,Flow,SBS04,2021-10-10 13:05:10
77.73169257957571,Flow,SBS03,2021-10-10 13:05:25
16.204651804518136,Temperature,SBS05,2021-10-10 13:05:40
19.153826387464846,Temperature,SBS01,2021-10-10 13:05:45
24.039035543068827,Temperature,SBS01,2021-10-10 13:05:50
99.08247751099698,Flow,SBS01,2021-10-10 13:06:10
17.30537938733201,Temperature,SBS02,2021-10-10 13:06:15
72.36024442417367,Flow,SBS03,2021-10-10 13:06:30
19.360919832594952,Temperature,SBS03,2021-10-10 13:06:35
19.47431383609125,Temperature,SBS03,2021-10-10 13:06:40
33.107633493585325,Temperature,SBS04,2021-10-10 13:06:50
66.30912514515012,Flow,SBS02,2021-10-15 04:19:04
24.912376437566245,Temperature,SBS03,2021-10-15 04:19:09
90.95697819823515,Flow,SBS02,2021-10-15 04:19:19
94.61419330541712,Flow,SBS01,2021-10-15 04:19:29
76.36581960171245,Flow,SBS01,2021-10-15 04:19:34
17.93100457124716,Temperature,SBS05,2021-10-15 04:19:44
24.054820678619944,Temperature,SBS05,2021-10-15 04:19:49
16.610476864513505,Temperature,SBS04,2021-10-15 04:19:54
29.813358458533408,Temperature,SBS05,2021-10-15 04:20:04
74.35770075350042,Flow,SBS03,2021-10-15 04:20:29
17.664073051213766,Temperature,SBS02,2021-10-15 04:29:06
34.09556403182973,Temperature,SBS01,2021-10-15 04:29:16
76.85551786545514,Flow,SBS02,2021-10-15 04:29:26
91.24300878049235,Flow,SBS04,2021-10-15 04:29:46
17.518987205188758,Temperature,SBS05,2021-10-15 04:29:56
18.161536836435985,Temperature,SBS01,2021-10-15 04:44:14
34.6874944951131,Temperature,SBS03,2021-10-15 04:44:19
31.39321497232597,Temperature,SBS03,2021-10-15 04:44:24
26.319263655227026,Temperature,SBS02,2021-10-15 04:44:44
21.742751734828257,Temperature,SBS01,2021-10-15 04:44:59
80.60819461034139,Flow,SBS03,2021-10-15 04:45:19
32.02638789328002,Temperature,SBS03,2021-10-15 04:45:24
88.36117425866507,Flow,SBS03,2021-10-15 04:45:39
78.80099425363883,Flow,SBS03,2021-10-15 04:45:49
34.82574012194287,Temperature,SBS05,2021-10-15 04:45:54
96.65153729988455,Flow,SBS05,2021-10-15 04:46:14
16.76518853586062,Temperature,SBS02,2021-10-15 04:46:34
30.71469623326944,Temperature,SBS03,2021-10-15 04:46:49
19.702735258747097,Temperature,SBS01,2021-10-15 04:46:54
83.3757458203406,Flow,SBS01,2021-10-15 04:46:59
20.254084948480205,Temperature,SBS05,2021-10-15 04:47:39
33.983345726499216,Temperature,SBS03,2021-10-15 04:47:59
24.28037951970156,Temperature,SBS01,2021-10-15 04:48:04
90.2061060642107,Flow,SBS03,2021-10-15 04:48:09
20.745770556640323,Temperature,SBS05,2021-10-15 04:48:14
74.97738992397402,Flow,SBS03,2021-10-15 04:48:24
97.50546033206774,Flow,SBS05,2021-10-15 04:48:29
66.84301815014008,Flow,SBS02,2021-10-15 04:48:39
80.18475493849513,Flow,SBS01,2021-10-15 04:48:49
33.61400077284634,Temperature,SBS01,2021-10-15 04:48:54
78.68066510680228,Flow,SBS02,2021-10-15 04:48:59
62.095486860475134,Flow,SBS05,2021-10-15 04:49:04
34.145181268543546,Temperature,SBS03,2021-10-15 04:49:09
91.98690771110287,Flow,SBS05,2021-10-15 04:49:14
60.47008977011057,Flow,SBS01,2021-10-15 04:49:29
60.66851211757406,Flow,SBS04,2021-10-15 04:49:34
91.24949222456142,Flow,SBS04,2021-10-15 04:49:39
99.64452279151614,Flow,SBS01,2021-10-15 04:49:44
81.49719320884002,Flow,SBS03,2021-10-15 04:49:54
30.26837380182577,Temperature,SBS02,2021-10-15 04:50:04
73.97962287128853,Flow,SBS03,2021-10-15 04:50:14
31.338587259170158,Temperature,SBS03,2021-10-15 04:50:29
97.7492620083396,Flow,SBS02,2021-10-15 04:50:34
15.137139983264776,Temperature,SBS01,2021-10-15 04:50:44
60.86162239258239,Flow,SBS02,2021-10-15 04:50:54
33.808143148523484,Temperature,SBS01,2021-10-15 04:51:19
86.7981127128171,Flow,SBS02,2021-10-15 04:51:44
28.111072966123515,Temperature,SBS01,2021-10-15 04:51:49
16.489971647798008,Temperature,SBS04,2021-10-15 04:51:59
61.35398384112288,Flow,SBS05,2021-10-15 04:52:04
98.69888316555812,Flow,SBS03,2021-10-15 04:52:09
89.91330268625966,Flow,SBS02,2021-10-15 04:52:19
98.4055922146812,Flow,SBS03,2021-10-15 04:52:34
60.91659869060291,Flow,SBS03,2021-10-15 04:52:44
24.867363306662767,Temperature,SBS01,2021-10-15 04:53:09
26.822074164149534,Temperature,SBS01,2021-10-15 04:53:14
60.44065613639525,Flow,SBS02,2021-10-15 04:53:19
78.05444876380804,Flow,SBS04,2021-10-15 04:53:24
34.84575410563696,Temperature,SBS01,2021-10-15 04:53:34
17.078702624004766,Temperature,SBS03,2021-10-15 04:53:39
27.790765565867996,Temperature,SBS04,2021-10-15 04:53:44
33.77856658353515,Temperature,SBS05,2021-10-15 04:53:54
70.56283735053692,Flow,SBS04,2021-10-15 04:54:04
99.44332365446277,Flow,SBS01,2021-10-15 04:54:09
16.77458106505176,Temperature,SBS02,2021-10-15 04:54:14
82.86220122161978,Flow,SBS04,2021-10-15 04:54:19
72.39182131649147,Flow,SBS04,2021-10-15 04:54:34
21.272472442490976,Temperature,SBS05,2021-10-15 04:54:39
92.88586680818997,Flow,SBS03,2021-10-15 04:54:44
83.99471377386098,Flow,SBS03,2021-10-15 04:55:09
32.51570106059668,Temperature,SBS02,2021-10-15 04:55:14
26.852201674083457,Temperature,SBS02,2021-10-15 04:55:19
84.77632460782439,Flow,SBS04,2021-10-15 04:55:29
94.49675254293209,Flow,SBS01,2021-10-15 04:55:34
78.82915404742569,Flow,SBS01,2021-10-15 04:55:44
84.88804772426684,Flow,SBS02,2021-10-15 04:55:49
73.59141210839537,Flow,SBS01,2021-10-15 04:55:54
77.0417601399636,Flow,SBS02,2021-10-15 04:56:04
65.96025992581761,Flow,SBS04,2021-10-15 04:56:09
92.6511586686923,Flow,SBS04,2021-10-15 04:56:14
21.786763317353387,Temperature,SBS01,2021-10-15 04:56:24
85.02731469025687,Flow,SBS03,2021-10-15 04:56:34
89.53647156881875,Flow,SBS01,2021-10-15 04:56:39
67.0269373475001,Flow,SBS03,2021-10-15 04:56:55
99.64868731217369,Flow,SBS01,2021-10-15 04:57:30
86.35861713191383,Flow,SBS05,2021-10-15 04:57:55
63.369024976003445,Flow,SBS01,2021-10-15 04:58:00
91.41290238978158,Flow,SBS01,2021-10-15 04:58:05
89.02413279847951,Flow,SBS05,2021-10-15 04:58:30
22.52690533394847,Temperature,SBS03,2021-10-15 04:58:35
91.91457625674566,Flow,SBS04,2021-10-15 04:58:50
71.83611426990275,Flow,SBS03,2021-10-15 04:58:55
93.87881043429164,Flow,SBS05,2021-10-15 04:59:05
27.525628777928986,Temperature,SBS04,2021-10-15 04:59:10
34.59281706208384,Temperature,SBS04,2021-10-15 04:59:15
65.04421966683944,Flow,SBS05,2021-10-15 04:59:20
78.45891951603308,Flow,SBS03,2021-10-15 04:59:25
87.63027516519368,Flow,SBS05,2021-10-15 04:59:30
96.35578215176946,Flow,SBS02,2021-10-15 04:59:40
20.40440676598361,Temperature,SBS05,2021-10-15 04:59:45
